collection,task_ID,dtype,expression,name,scientific_field,support
OEIS,oeis_3213,int,(7*x_0 + 5)**6,A017046,Mathematics,"[[0, 6]]"
OEIS,oeis_3214,int,x_0*(x_0 + 5)*(x_0 + 6)*(x_0 + 7)/24,A005587,Mathematics,"[[0, 500]]"
OEIS,oeis_3215,int,(7*x_0 + 5)**7,A017047,Mathematics,"[[0, 4]]"
OEIS,oeis_3216,int,(7*x_0 + 5)**8,A017048,Mathematics,"[[0, 2]]"
OEIS,oeis_3217,int,(7*x_0 + 5)**9,A017049,Mathematics,"[[0, 2]]"
OEIS,oeis_3218,int,(7*x_0 + 5)**10,A017050,Mathematics,"[[0, 1]]"
OEIS,oeis_3219,int,(7*x_0 + 5)**11,A017051,Mathematics,"[[0, 1]]"
OEIS,oeis_3220,int,(7*x_0 + 5)**12,A017052,Mathematics,"[[0, 1]]"
OEIS,oeis_3221,int,7*x_0 + 6,A017053,Mathematics,"[[0, 500]]"
OEIS,oeis_3222,int,(7*x_0 + 6)**3,A017055,Mathematics,"[[0, 307]]"
OEIS,oeis_3223,int,(7*x_0 + 6)**4,A017056,Mathematics,"[[0, 45]]"
OEIS,oeis_3224,int,(7*x_0 + 6)**5,A017057,Mathematics,"[[0, 14]]"
OEIS,oeis_3225,int,x_0**3 + (x_0 + 1)**3,A005898,Mathematics,"[[0, 500]]"
OEIS,oeis_3226,int,(7*x_0 + 6)**6,A017058,Mathematics,"[[0, 6]]"
OEIS,oeis_3227,int,(7*x_0 + 6)**7,A017059,Mathematics,"[[0, 3]]"
OEIS,oeis_3228,int,(7*x_0 + 6)**8,A017060,Mathematics,"[[0, 2]]"
OEIS,oeis_3229,int,(7*x_0 + 6)**9,A017061,Mathematics,"[[0, 1]]"
OEIS,oeis_3230,int,(7*x_0 + 6)**10,A017062,Mathematics,"[[0, 1]]"
OEIS,oeis_3231,int,(7*x_0 + 6)**11,A017063,Mathematics,"[[0, 1]]"
OEIS,oeis_3232,int,(7*x_0 + 6)**12,A017064,Mathematics,"[[0, 1]]"
OEIS,oeis_3233,int,64*x_0**2,A017066,Mathematics,"[[0, 500]]"
OEIS,oeis_3234,int,512*x_0**3,A017067,Mathematics,"[[0, 270]]"
OEIS,oeis_3235,int,4096*x_0**4,A017068,Mathematics,"[[0, 40]]"
OEIS,oeis_3236,int,(x_0 + 1)*(3*x_0**2 + 4*x_0 + 2)/2,A005920,Mathematics,"[[0, 500]]"
OEIS,oeis_3237,int,32768*x_0**5,A017069,Mathematics,"[[0, 13]]"
OEIS,oeis_3238,int,262144*x_0**6,A017070,Mathematics,"[[0, 6]]"
OEIS,oeis_3239,int,2097152*x_0**7,A017071,Mathematics,"[[0, 4]]"
OEIS,oeis_3240,int,16777216*x_0**8,A017072,Mathematics,"[[0, 3]]"
OEIS,oeis_3241,int,134217728*x_0**9,A017073,Mathematics,"[[0, 2]]"
OEIS,oeis_3242,int,1073741824*x_0**10,A017074,Mathematics,"[[0, 2]]"
OEIS,oeis_3243,int,8589934592*x_0**11,A017075,Mathematics,"[[0, 2]]"
OEIS,oeis_3244,int,68719476736*x_0**12,A017076,Mathematics,"[[0, 1]]"
OEIS,oeis_3245,int,(8*x_0 + 1)**2,A017078,Mathematics,"[[0, 500]]"
OEIS,oeis_3246,int,(8*x_0 + 1)**3,A017079,Mathematics,"[[0, 270]]"
OEIS,oeis_3247,int,-x_0 + x_0**x_0 + 1,A006091,Mathematics,"[[0, 11]]"
OEIS,oeis_3248,int,(8*x_0 + 1)**4,A017080,Mathematics,"[[0, 40]]"
OEIS,oeis_3249,int,(8*x_0 + 1)**5,A017081,Mathematics,"[[0, 13]]"
OEIS,oeis_3250,int,(8*x_0 + 1)**6,A017082,Mathematics,"[[0, 6]]"
OEIS,oeis_3251,int,(8*x_0 + 1)**7,A017083,Mathematics,"[[0, 4]]"
OEIS,oeis_3252,int,(8*x_0 + 1)**8,A017084,Mathematics,"[[0, 3]]"
OEIS,oeis_3253,int,(8*x_0 + 1)**9,A017085,Mathematics,"[[0, 2]]"
OEIS,oeis_3254,int,(8*x_0 + 1)**10,A017086,Mathematics,"[[0, 2]]"
OEIS,oeis_3255,int,(8*x_0 + 1)**11,A017087,Mathematics,"[[0, 1]]"
OEIS,oeis_3256,int,(8*x_0 + 1)**12,A017088,Mathematics,"[[0, 1]]"
OEIS,oeis_3257,int,8*x_0 + 2,A017089,Mathematics,"[[0, 500]]"
OEIS,oeis_3258,int,7*x_0**2/2 + x_0/2 + 3,A006124,Mathematics,"[[0, 500]]"
OEIS,oeis_3259,int,(8*x_0 + 2)**2,A017090,Mathematics,"[[0, 500]]"
OEIS,oeis_3260,int,(8*x_0 + 2)**3,A017091,Mathematics,"[[0, 270]]"
OEIS,oeis_3261,int,(8*x_0 + 2)**4,A017092,Mathematics,"[[0, 40]]"
OEIS,oeis_3262,int,(8*x_0 + 2)**5,A017093,Mathematics,"[[0, 13]]"
OEIS,oeis_3263,int,(8*x_0 + 2)**6,A017094,Mathematics,"[[0, 6]]"
OEIS,oeis_3264,int,(8*x_0 + 2)**7,A017095,Mathematics,"[[0, 4]]"
OEIS,oeis_3265,int,(8*x_0 + 2)**8,A017096,Mathematics,"[[0, 2]]"
OEIS,oeis_3266,int,(8*x_0 + 2)**9,A017097,Mathematics,"[[0, 2]]"
OEIS,oeis_3267,int,(8*x_0 + 2)**10,A017098,Mathematics,"[[0, 2]]"
OEIS,oeis_3268,int,(8*x_0 + 2)**11,A017099,Mathematics,"[[0, 1]]"
OEIS,oeis_3269,int,x_0*(x_0 + 1)*(x_0**2 - 3*x_0 + 5)/6,A006484,Mathematics,"[[0, 496]]"
OEIS,oeis_3270,int,(8*x_0 + 2)**12,A017100,Mathematics,"[[0, 1]]"
OEIS,oeis_3271,int,(8*x_0 + 3)**2,A017102,Mathematics,"[[0, 500]]"
OEIS,oeis_3272,int,(8*x_0 + 3)**3,A017103,Mathematics,"[[0, 269]]"
OEIS,oeis_3273,int,(8*x_0 + 3)**4,A017104,Mathematics,"[[0, 40]]"
OEIS,oeis_3274,int,(8*x_0 + 3)**5,A017105,Mathematics,"[[0, 13]]"
OEIS,oeis_3275,int,(8*x_0 + 3)**6,A017106,Mathematics,"[[0, 6]]"
OEIS,oeis_3276,int,(8*x_0 + 3)**7,A017107,Mathematics,"[[0, 3]]"
OEIS,oeis_3277,int,(8*x_0 + 3)**8,A017108,Mathematics,"[[0, 2]]"
OEIS,oeis_3278,int,(8*x_0 + 3)**9,A017109,Mathematics,"[[0, 2]]"
OEIS,oeis_3279,int,(8*x_0 + 3)**10,A017110,Mathematics,"[[0, 1]]"
OEIS,oeis_3280,int,x_0**4/4 + x_0**2/4 + x_0/2,A006528,Mathematics,"[[0, 448]]"
OEIS,oeis_3281,int,(8*x_0 + 3)**11,A017111,Mathematics,"[[0, 1]]"
OEIS,oeis_3282,int,(8*x_0 + 3)**12,A017112,Mathematics,"[[0, 1]]"
OEIS,oeis_3283,int,(8*x_0 + 4)**2,A017114,Mathematics,"[[0, 500]]"
OEIS,oeis_3284,int,(8*x_0 + 4)**3,A017115,Mathematics,"[[0, 269]]"
OEIS,oeis_3285,int,(8*x_0 + 4)**4,A017116,Mathematics,"[[0, 40]]"
OEIS,oeis_3286,int,(8*x_0 + 4)**5,A017117,Mathematics,"[[0, 13]]"
OEIS,oeis_3287,int,(8*x_0 + 4)**6,A017118,Mathematics,"[[0, 6]]"
OEIS,oeis_3288,int,16384*(2*x_0 + 1)**7,A017119,Mathematics,"[[0, 3]]"
OEIS,oeis_3289,int,(8*x_0 + 4)**8,A017120,Mathematics,"[[0, 2]]"
OEIS,oeis_3290,int,(8*x_0 + 4)**9,A017121,Mathematics,"[[0, 2]]"
OEIS,oeis_3291,int,x_0*(5*x_0**2 - 5*x_0 + 2)/2,A006564,Mathematics,"[[0, 500]]"
OEIS,oeis_3292,int,(8*x_0 + 4)**10,A017122,Mathematics,"[[0, 1]]"
OEIS,oeis_3293,int,(8*x_0 + 4)**11,A017123,Mathematics,"[[0, 1]]"
OEIS,oeis_3294,int,(8*x_0 + 4)**12,A017124,Mathematics,"[[0, 1]]"
OEIS,oeis_3295,int,(8*x_0 + 5)**2,A017126,Mathematics,"[[0, 500]]"
OEIS,oeis_3296,int,(8*x_0 + 5)**3,A017127,Mathematics,"[[0, 269]]"
OEIS,oeis_3297,int,(8*x_0 + 5)**4,A017128,Mathematics,"[[0, 39]]"
OEIS,oeis_3298,int,(8*x_0 + 5)**5,A017129,Mathematics,"[[0, 12]]"
OEIS,oeis_3299,int,(8*x_0 + 5)**6,A017130,Mathematics,"[[0, 6]]"
OEIS,oeis_3300,int,(8*x_0 + 5)**7,A017131,Mathematics,"[[0, 3]]"
OEIS,oeis_3301,int,(8*x_0 + 5)**8,A017132,Mathematics,"[[0, 2]]"
OEIS,oeis_3302,int,2**x_0*(x_0 + 3) - 1,A006589,Mathematics,"[[0, 29]]"
OEIS,oeis_3303,int,(8*x_0 + 5)**9,A017133,Mathematics,"[[0, 1]]"
OEIS,oeis_3304,int,(8*x_0 + 5)**10,A017134,Mathematics,"[[0, 1]]"
OEIS,oeis_3305,int,(8*x_0 + 5)**11,A017135,Mathematics,"[[0, 1]]"
OEIS,oeis_3306,int,(8*x_0 + 5)**12,A017136,Mathematics,"[[0, 1]]"
OEIS,oeis_3307,int,(8*x_0 + 6)**2,A017138,Mathematics,"[[0, 500]]"
OEIS,oeis_3308,int,(8*x_0 + 6)**4,A017140,Mathematics,"[[0, 39]]"
OEIS,oeis_3309,int,(8*x_0 + 6)**5,A017141,Mathematics,"[[0, 12]]"
OEIS,oeis_3310,int,(8*x_0 + 6)**6,A017142,Mathematics,"[[0, 6]]"
OEIS,oeis_3311,int,(8*x_0 + 6)**7,A017143,Mathematics,"[[0, 3]]"
OEIS,oeis_3312,int,(8*x_0 + 6)**8,A017144,Mathematics,"[[0, 2]]"
OEIS,oeis_3313,int,(6*x_0 + 1)*(6*x_0 + 3)*(6*x_0 + 5),A001520,Mathematics,"[[0, 359]]"
OEIS,oeis_3314,int,10*x_0**3 - 6*x_0**2,A006592,Mathematics,"[[0, 500]]"
OEIS,oeis_3315,int,(8*x_0 + 6)**9,A017145,Mathematics,"[[0, 1]]"
OEIS,oeis_3316,int,(8*x_0 + 6)**10,A017146,Mathematics,"[[0, 1]]"
OEIS,oeis_3317,int,(8*x_0 + 6)**11,A017147,Mathematics,"[[0, 1]]"
OEIS,oeis_3318,int,(8*x_0 + 6)**12,A017148,Mathematics,"[[0, 1]]"
OEIS,oeis_3319,int,(8*x_0 + 7)**2,A017150,Mathematics,"[[0, 500]]"
OEIS,oeis_3320,int,(8*x_0 + 7)**3,A017151,Mathematics,"[[0, 269]]"
OEIS,oeis_3321,int,(8*x_0 + 7)**4,A017152,Mathematics,"[[0, 39]]"
OEIS,oeis_3322,int,(8*x_0 + 7)**5,A017153,Mathematics,"[[0, 12]]"
OEIS,oeis_3323,int,(8*x_0 + 7)**6,A017154,Mathematics,"[[0, 5]]"
OEIS,oeis_3324,int,(8*x_0 + 7)**7,A017155,Mathematics,"[[0, 3]]"
OEIS,oeis_3325,int,x_0**2*(5*x_0 - 3)/2,A006597,Mathematics,"[[0, 500]]"
OEIS,oeis_3326,int,(8*x_0 + 7)**8,A017156,Mathematics,"[[0, 2]]"
OEIS,oeis_3327,int,(8*x_0 + 7)**9,A017157,Mathematics,"[[0, 1]]"
OEIS,oeis_3328,int,(8*x_0 + 7)**10,A017158,Mathematics,"[[0, 1]]"
OEIS,oeis_3329,int,(8*x_0 + 7)**11,A017159,Mathematics,"[[0, 1]]"
OEIS,oeis_3330,int,(8*x_0 + 7)**12,A017160,Mathematics,"[[0, 1]]"
OEIS,oeis_3331,int,81*x_0**2,A017162,Mathematics,"[[0, 500]]"
OEIS,oeis_3332,int,729*x_0**3,A017163,Mathematics,"[[0, 240]]"
OEIS,oeis_3333,int,6561*x_0**4,A017164,Mathematics,"[[0, 36]]"
OEIS,oeis_3334,int,59049*x_0**5,A017165,Mathematics,"[[0, 12]]"
OEIS,oeis_3335,int,531441*x_0**6,A017166,Mathematics,"[[0, 6]]"
OEIS,oeis_3336,int,x_0*(x_0 + 1)*(8*x_0 - 5)/6,A007584,Mathematics,"[[0, 500]]"
OEIS,oeis_3337,int,4782969*x_0**7,A017167,Mathematics,"[[0, 3]]"
OEIS,oeis_3338,int,43046721*x_0**8,A017168,Mathematics,"[[0, 2]]"
OEIS,oeis_3339,int,387420489*x_0**9,A017169,Mathematics,"[[0, 2]]"
OEIS,oeis_3340,int,3486784401*x_0**10,A017170,Mathematics,"[[0, 2]]"
OEIS,oeis_3341,int,31381059609*x_0**11,A017171,Mathematics,"[[0, 1]]"
OEIS,oeis_3342,int,(9*x_0 + 1)**2,A017174,Mathematics,"[[0, 500]]"
OEIS,oeis_3343,int,(9*x_0 + 1)**3,A017175,Mathematics,"[[0, 240]]"
OEIS,oeis_3344,int,(9*x_0 + 2)**2,A017186,Mathematics,"[[0, 500]]"
OEIS,oeis_3345,int,(9*x_0 + 2)**3,A017187,Mathematics,"[[0, 240]]"
OEIS,oeis_3346,int,(9*x_0 + 2)**4,A017188,Mathematics,"[[0, 35]]"
OEIS,oeis_3347,int,x_0*(x_0 + 1)*(8*x_0 - 5)/6,A007585,Mathematics,"[[0, 500]]"
OEIS,oeis_3348,int,(9*x_0 + 2)**5,A017189,Mathematics,"[[0, 11]]"
OEIS,oeis_3349,int,(9*x_0 + 2)**6,A017190,Mathematics,"[[0, 5]]"
OEIS,oeis_3350,int,(9*x_0 + 2)**7,A017191,Mathematics,"[[0, 3]]"
OEIS,oeis_3351,int,(9*x_0 + 2)**8,A017192,Mathematics,"[[0, 2]]"
OEIS,oeis_3352,int,(9*x_0 + 2)**9,A017193,Mathematics,"[[0, 2]]"
OEIS,oeis_3353,int,(9*x_0 + 2)**10,A017194,Mathematics,"[[0, 1]]"
OEIS,oeis_3354,int,(9*x_0 + 2)**11,A017195,Mathematics,"[[0, 1]]"
OEIS,oeis_3355,int,(9*x_0 + 2)**12,A017196,Mathematics,"[[0, 1]]"
OEIS,oeis_3356,int,(9*x_0 + 3)**2,A017198,Mathematics,"[[0, 500]]"
OEIS,oeis_3357,int,(9*x_0 + 3)**3,A017199,Mathematics,"[[0, 240]]"
OEIS,oeis_3358,int,x_0*(x_0 + 1)*(10*x_0 - 7)/6,A007587,Mathematics,"[[0, 500]]"
OEIS,oeis_3359,int,(9*x_0 + 3)**4,A017200,Mathematics,"[[0, 35]]"
OEIS,oeis_3360,int,(9*x_0 + 3)**5,A017201,Mathematics,"[[0, 11]]"
OEIS,oeis_3361,int,(9*x_0 + 3)**6,A017202,Mathematics,"[[0, 5]]"
OEIS,oeis_3362,int,(9*x_0 + 3)**7,A017203,Mathematics,"[[0, 3]]"
OEIS,oeis_3363,int,(9*x_0 + 3)**8,A017204,Mathematics,"[[0, 2]]"
OEIS,oeis_3364,int,(9*x_0 + 3)**9,A017205,Mathematics,"[[0, 2]]"
OEIS,oeis_3365,int,(9*x_0 + 3)**10,A017206,Mathematics,"[[0, 1]]"
OEIS,oeis_3366,int,(9*x_0 + 3)**11,A017207,Mathematics,"[[0, 1]]"
OEIS,oeis_3367,int,(9*x_0 + 3)**12,A017208,Mathematics,"[[0, 1]]"
OEIS,oeis_3368,int,(9*x_0 + 4)**2,A017210,Mathematics,"[[0, 500]]"
OEIS,oeis_3369,int,2*(-1)**x_0/3 + 8**x_0/3,A007613,Mathematics,"[[0, 12]]"
OEIS,oeis_3370,int,(9*x_0 + 4)**3,A017211,Mathematics,"[[0, 239]]"
OEIS,oeis_3371,int,(9*x_0 + 4)**4,A017212,Mathematics,"[[0, 35]]"
OEIS,oeis_3372,int,(9*x_0 + 4)**5,A017213,Mathematics,"[[0, 11]]"
OEIS,oeis_3373,int,(9*x_0 + 4)**6,A017214,Mathematics,"[[0, 5]]"
OEIS,oeis_3374,int,(9*x_0 + 4)**7,A017215,Mathematics,"[[0, 3]]"
OEIS,oeis_3375,int,(9*x_0 + 4)**8,A017216,Mathematics,"[[0, 2]]"
OEIS,oeis_3376,int,(9*x_0 + 4)**9,A017217,Mathematics,"[[0, 1]]"
OEIS,oeis_3377,int,(9*x_0 + 4)**10,A017218,Mathematics,"[[0, 1]]"
OEIS,oeis_3378,int,(9*x_0 + 4)**11,A017219,Mathematics,"[[0, 1]]"
OEIS,oeis_3379,int,(9*x_0 + 4)**12,A017220,Mathematics,"[[0, 1]]"
OEIS,oeis_3380,int,2**x_0 + 3**x_0,A007689,Mathematics,"[[0, 21]]"
OEIS,oeis_3381,int,(9*x_0 + 5)**2,A017222,Mathematics,"[[0, 500]]"
OEIS,oeis_3382,int,(9*x_0 + 5)**3,A017223,Mathematics,"[[0, 239]]"
OEIS,oeis_3383,int,(9*x_0 + 5)**4,A017224,Mathematics,"[[0, 35]]"
OEIS,oeis_3384,int,(9*x_0 + 5)**5,A017225,Mathematics,"[[0, 11]]"
OEIS,oeis_3385,int,(9*x_0 + 5)**6,A017226,Mathematics,"[[0, 5]]"
OEIS,oeis_3386,int,(9*x_0 + 5)**7,A017227,Mathematics,"[[0, 3]]"
OEIS,oeis_3387,int,(9*x_0 + 5)**8,A017228,Mathematics,"[[0, 2]]"
OEIS,oeis_3388,int,(9*x_0 + 5)**9,A017229,Mathematics,"[[0, 1]]"
OEIS,oeis_3389,int,(9*x_0 + 5)**10,A017230,Mathematics,"[[0, 1]]"
OEIS,oeis_3390,int,(9*x_0 + 5)**11,A017231,Mathematics,"[[0, 1]]"
OEIS,oeis_3391,int,2**x_0*x_0**2,A007758,Mathematics,"[[0, 25]]"
OEIS,oeis_3392,int,(9*x_0 + 5)**12,A017232,Mathematics,"[[0, 1]]"
OEIS,oeis_3393,int,(9*x_0 + 6)**2,A017234,Mathematics,"[[0, 500]]"
OEIS,oeis_3394,int,(9*x_0 + 6)**3,A017235,Mathematics,"[[0, 239]]"
OEIS,oeis_3395,int,(9*x_0 + 6)**4,A017236,Mathematics,"[[0, 35]]"
OEIS,oeis_3396,int,(9*x_0 + 6)**5,A017237,Mathematics,"[[0, 11]]"
OEIS,oeis_3397,int,(9*x_0 + 6)**6,A017238,Mathematics,"[[0, 5]]"
OEIS,oeis_3398,int,(9*x_0 + 6)**7,A017239,Mathematics,"[[0, 3]]"
OEIS,oeis_3399,int,(9*x_0 + 6)**8,A017240,Mathematics,"[[0, 2]]"
OEIS,oeis_3400,int,(9*x_0 + 6)**9,A017241,Mathematics,"[[0, 1]]"
OEIS,oeis_3401,int,(9*x_0 + 6)**10,A017242,Mathematics,"[[0, 1]]"
OEIS,oeis_3402,int,x_0**2*(5*x_0**2 + 1)/6,A008354,Mathematics,"[[0, 331]]"
OEIS,oeis_3403,int,(9*x_0 + 6)**11,A017243,Mathematics,"[[0, 1]]"
OEIS,oeis_3404,int,(9*x_0 + 6)**12,A017244,Mathematics,"[[0, 1]]"
OEIS,oeis_3405,int,(9*x_0 + 7)**2,A017246,Mathematics,"[[0, 500]]"
OEIS,oeis_3406,int,(9*x_0 + 7)**3,A017247,Mathematics,"[[0, 239]]"
OEIS,oeis_3407,int,(9*x_0 + 7)**4,A017248,Mathematics,"[[0, 35]]"
OEIS,oeis_3408,int,(9*x_0 + 7)**5,A017249,Mathematics,"[[0, 11]]"
OEIS,oeis_3409,int,(9*x_0 + 7)**6,A017250,Mathematics,"[[0, 5]]"
OEIS,oeis_3410,int,(9*x_0 + 7)**7,A017251,Mathematics,"[[0, 3]]"
OEIS,oeis_3411,int,(9*x_0 + 7)**8,A017252,Mathematics,"[[0, 2]]"
OEIS,oeis_3412,int,(9*x_0 + 7)**9,A017253,Mathematics,"[[0, 1]]"
OEIS,oeis_3413,int,x_0**11,A008455,Mathematics,"[[0, 9]]"
OEIS,oeis_3414,int,(9*x_0 + 7)**10,A017254,Mathematics,"[[0, 1]]"
OEIS,oeis_3415,int,(9*x_0 + 7)**11,A017255,Mathematics,"[[0, 1]]"
OEIS,oeis_3416,int,(9*x_0 + 7)**12,A017256,Mathematics,"[[0, 1]]"
OEIS,oeis_3417,int,(9*x_0 + 8)**2,A017258,Mathematics,"[[0, 500]]"
OEIS,oeis_3418,int,(9*x_0 + 8)**3,A017259,Mathematics,"[[0, 239]]"
OEIS,oeis_3419,int,(9*x_0 + 8)**4,A017260,Mathematics,"[[0, 35]]"
OEIS,oeis_3420,int,(9*x_0 + 8)**5,A017261,Mathematics,"[[0, 11]]"
OEIS,oeis_3421,int,(9*x_0 + 8)**6,A017262,Mathematics,"[[0, 5]]"
OEIS,oeis_3422,int,(9*x_0 + 8)**7,A017263,Mathematics,"[[0, 3]]"
OEIS,oeis_3423,int,(9*x_0 + 8)**8,A017264,Mathematics,"[[0, 2]]"
OEIS,oeis_3424,int,(7*x_0 + 1)*(7*x_0 + 6),A001526,Mathematics,"[[0, 500]]"
OEIS,oeis_3425,int,x_0**12,A008456,Mathematics,"[[0, 7]]"
OEIS,oeis_3426,int,(9*x_0 + 8)**9,A017265,Mathematics,"[[0, 1]]"
OEIS,oeis_3427,int,(9*x_0 + 8)**10,A017266,Mathematics,"[[0, 1]]"
OEIS,oeis_3428,int,(9*x_0 + 8)**11,A017267,Mathematics,"[[0, 1]]"
OEIS,oeis_3429,int,(9*x_0 + 8)**12,A017268,Mathematics,"[[0, 1]]"
OEIS,oeis_3430,int,100*x_0**2,A017270,Mathematics,"[[0, 500]]"
OEIS,oeis_3431,int,1000*x_0**3,A017271,Mathematics,"[[0, 216]]"
OEIS,oeis_3432,int,10000*x_0**4,A017272,Mathematics,"[[0, 32]]"
OEIS,oeis_3433,int,100000*x_0**5,A017273,Mathematics,"[[0, 11]]"
OEIS,oeis_3434,int,1000000*x_0**6,A017274,Mathematics,"[[0, 5]]"
OEIS,oeis_3435,int,10000000*x_0**7,A017275,Mathematics,"[[0, 3]]"
OEIS,oeis_3436,int,(2*x_0**2 + 2*x_0 + 1)*(x_0**4 + 2*x_0**3 + 5*x_0**2 + 4*x_0 + 1),A008516,Mathematics,"[[0, 41]]"
OEIS,oeis_3437,int,100000000*x_0**8,A017276,Mathematics,"[[0, 2]]"
OEIS,oeis_3438,int,1000000000*x_0**9,A017277,Mathematics,"[[0, 2]]"
OEIS,oeis_3439,int,10000000000*x_0**10,A017278,Mathematics,"[[0, 2]]"
OEIS,oeis_3440,int,100000000000*x_0**11,A017279,Mathematics,"[[0, 1]]"
OEIS,oeis_3441,int,1000000000000*x_0**12,A017280,Mathematics,"[[0, 1]]"
OEIS,oeis_3442,int,(10*x_0 + 1)**2,A017282,Mathematics,"[[0, 500]]"
OEIS,oeis_3443,int,(10*x_0 + 1)**3,A017283,Mathematics,"[[0, 216]]"
OEIS,oeis_3444,int,(10*x_0 + 1)**4,A017284,Mathematics,"[[0, 32]]"
OEIS,oeis_3445,int,(10*x_0 + 1)**5,A017285,Mathematics,"[[0, 10]]"
OEIS,oeis_3446,int,(10*x_0 + 1)**6,A017286,Mathematics,"[[0, 5]]"
OEIS,oeis_3447,int,(x_0 + 4)**x_0,A008785,Mathematics,"[[0, 9]]"
OEIS,oeis_3448,int,(10*x_0 + 1)**7,A017287,Mathematics,"[[0, 3]]"
OEIS,oeis_3449,int,(10*x_0 + 1)**8,A017288,Mathematics,"[[0, 2]]"
OEIS,oeis_3450,int,(10*x_0 + 1)**9,A017289,Mathematics,"[[0, 2]]"
OEIS,oeis_3451,int,(10*x_0 + 1)**10,A017290,Mathematics,"[[0, 1]]"
OEIS,oeis_3452,int,(10*x_0 + 1)**11,A017291,Mathematics,"[[0, 1]]"
OEIS,oeis_3453,int,(10*x_0 + 1)**12,A017292,Mathematics,"[[0, 1]]"
OEIS,oeis_3454,int,(10*x_0 + 2)**2,A017294,Mathematics,"[[0, 500]]"
OEIS,oeis_3455,int,(10*x_0 + 2)**4,A017296,Mathematics,"[[0, 32]]"
OEIS,oeis_3456,int,(10*x_0 + 2)**5,A017297,Mathematics,"[[0, 10]]"
OEIS,oeis_3457,int,(10*x_0 + 2)**6,A017298,Mathematics,"[[0, 5]]"
OEIS,oeis_3458,int,(x_0 + 5)**x_0,A008786,Mathematics,"[[0, 9]]"
OEIS,oeis_3459,int,(10*x_0 + 2)**7,A017299,Mathematics,"[[0, 3]]"
OEIS,oeis_3460,int,(10*x_0 + 2)**8,A017300,Mathematics,"[[0, 2]]"
OEIS,oeis_3461,int,(10*x_0 + 2)**9,A017301,Mathematics,"[[0, 2]]"
OEIS,oeis_3462,int,(10*x_0 + 2)**10,A017302,Mathematics,"[[0, 1]]"
OEIS,oeis_3463,int,(10*x_0 + 2)**11,A017303,Mathematics,"[[0, 1]]"
OEIS,oeis_3464,int,(10*x_0 + 2)**12,A017304,Mathematics,"[[0, 1]]"
OEIS,oeis_3465,int,(10*x_0 + 3)**2,A017306,Mathematics,"[[0, 500]]"
OEIS,oeis_3466,int,(10*x_0 + 3)**3,A017307,Mathematics,"[[0, 216]]"
OEIS,oeis_3467,int,(10*x_0 + 3)**4,A017308,Mathematics,"[[0, 32]]"
OEIS,oeis_3468,int,(10*x_0 + 3)**5,A017309,Mathematics,"[[0, 10]]"
OEIS,oeis_3469,int,(x_0 + 6)**x_0,A008787,Mathematics,"[[0, 9]]"
OEIS,oeis_3470,int,(10*x_0 + 3)**6,A017310,Mathematics,"[[0, 5]]"
OEIS,oeis_3471,int,(10*x_0 + 3)**7,A017311,Mathematics,"[[0, 3]]"
OEIS,oeis_3472,int,(10*x_0 + 3)**8,A017312,Mathematics,"[[0, 2]]"
OEIS,oeis_3473,int,(10*x_0 + 3)**9,A017313,Mathematics,"[[0, 1]]"
OEIS,oeis_3474,int,(10*x_0 + 3)**10,A017314,Mathematics,"[[0, 1]]"
OEIS,oeis_3475,int,(10*x_0 + 3)**11,A017315,Mathematics,"[[0, 1]]"
OEIS,oeis_3476,int,(10*x_0 + 3)**12,A017316,Mathematics,"[[0, 1]]"
OEIS,oeis_3477,int,(10*x_0 + 4)**2,A017318,Mathematics,"[[0, 500]]"
OEIS,oeis_3478,int,(10*x_0 + 4)**3,A017319,Mathematics,"[[0, 216]]"
OEIS,oeis_3479,int,(10*x_0 + 4)**4,A017320,Mathematics,"[[0, 32]]"
OEIS,oeis_3480,int,x_0**(x_0 + 2),A008788,Mathematics,"[[0, 9]]"
OEIS,oeis_3481,int,(10*x_0 + 4)**5,A017321,Mathematics,"[[0, 10]]"
OEIS,oeis_3482,int,(10*x_0 + 4)**6,A017322,Mathematics,"[[0, 5]]"
OEIS,oeis_3483,int,(10*x_0 + 4)**7,A017323,Mathematics,"[[0, 3]]"
OEIS,oeis_3484,int,(10*x_0 + 4)**8,A017324,Mathematics,"[[0, 2]]"
OEIS,oeis_3485,int,(10*x_0 + 4)**9,A017325,Mathematics,"[[0, 1]]"
OEIS,oeis_3486,int,(10*x_0 + 4)**10,A017326,Mathematics,"[[0, 1]]"
OEIS,oeis_3487,int,(10*x_0 + 4)**11,A017327,Mathematics,"[[0, 1]]"
OEIS,oeis_3488,int,(10*x_0 + 4)**12,A017328,Mathematics,"[[0, 1]]"
OEIS,oeis_3489,int,(10*x_0 + 5)**3,A017331,Mathematics,"[[0, 215]]"
OEIS,oeis_3490,int,(10*x_0 + 5)**4,A017332,Mathematics,"[[0, 32]]"
OEIS,oeis_3491,int,x_0**(x_0 + 3),A008789,Mathematics,"[[0, 9]]"
OEIS,oeis_3492,int,(10*x_0 + 5)**5,A017333,Mathematics,"[[0, 10]]"
OEIS,oeis_3493,int,(10*x_0 + 5)**6,A017334,Mathematics,"[[0, 5]]"
OEIS,oeis_3494,int,(10*x_0 + 5)**7,A017335,Mathematics,"[[0, 3]]"
OEIS,oeis_3495,int,(10*x_0 + 5)**8,A017336,Mathematics,"[[0, 2]]"
